Date,Lower Laithe,Ponden,Springhead Weir
09/04/1975,0.2,0.48,0.68
16/04/1975,0.2,0.48,0.68
23/04/1975,0.2,0.48,0.68
30/04/1975,0.2,0.48,0.68
07/05/1975,0.2,0.48,0.68
14/05/1975,0.2,0.48,0.68
21/05/1975,0.60504,0.48,1.08504
28/05/1975,0.757,1.0774,1.8344
04/06/1975,0.757,3.3944,4.1514
11/06/1975,0.757,3.5516,4.3086
18/06/1975,0.757,3.6601,4.4171
25/06/1975,0.757,3.7601,4.5171
02/07/1975,0.757,3.8744,4.6314
09/07/1975,0.757,1.5259,2.2829
16/07/1975,0.2,0.48,0.68
23/07/1975,0.2,0.48,0.68
30/07/1975,0.757,0.873,1.63
06/08/1975,0.757,2.3673,3.1243
13/08/1975,0.757,2.2201,2.9771
20/08/1975,0.757,2.3801,3.1371
27/08/1975,0.757,2.3073,3.0643
03/09/1975,0.757,2.443,3.2
10/09/1975,0.757,2.0959,2.8529
17/09/1975,0.757,2.4673,3.2243
24/09/1975,0.2,0.48,0.68
01/10/1975,0.2,0.48,0.68
08/10/1975,0.2,0.48,0.68
15/10/1975,0.2,0.48,0.68
22/10/1975,0.2,0.48,0.68
29/10/1975,0.757,0.79871,1.55571
05/11/1975,0.757,1.3301,2.0871
12/11/1975,0.2,0.48,0.68
19/11/1975,0.2,0.48,0.68
26/11/1975,0.2,0.48,0.68
03/12/1975,0.2,0.48,0.68
10/12/1975,0.2,0.48,0.68
17/12/1975,0.2,0.48,0.68
24/12/1975,0.2,0.48,0.68
01/01/1976,0.2,0.48,0.68
08/01/1976,0.2,0.48,0.68
15/01/1976,0.2,0.48,0.68
22/01/1976,0.2,0.48,0.68
29/01/1976,0.2,0.48,0.68
05/02/1976,0.2,0.48,0.68
12/02/1976,0.2,0.48,0.68
19/02/1976,0.2,0.48,0.68
26/02/1976,0.2,0.48,0.68
05/03/1976,0.2,0.48,0.68
12/03/1976,0.2,0.48,0.68
19/03/1976,0.2,0.48,0.68
26/03/1976,0.2,0.48,0.68
02/04/1976,0.2,0.48,0.68
09/04/1976,0.2,0.48,0.68
16/04/1976,0.2,0.48,0.68
23/04/1976,0.757,1.453,2.21
30/04/1976,0.757,0.493,1.25
07/05/1976,0.25202,0.48,0.73202
14/05/1976,0.2,0.48,0.68
21/05/1976,0.2,0.48,0.68
28/05/1976,0.2,0.48,0.68
04/06/1976,0.2,0.48,0.68
11/06/1976,0.2,0.48,0.68
18/06/1976,0.757,2.2291,2.9861
25/06/1976,0.757,3.183,3.94
02/07/1976,0.757,3.3301,4.0871
09/07/1976,0.757,3.4073,4.1643
16/07/1976,0.757,3.4316,4.1886
23/07/1976,0.757,3.5516,4.3086
30/07/1976,0.757,3.6601,4.4171
06/08/1976,0.757,3.7601,4.5171
13/08/1976,0.757,3.8744,4.6314
20/08/1976,0.757,3.9559,4.7129
27/08/1976,0.757,4.0201,4.7771
03/09/1976,0.757,4.123,4.88
10/09/1976,0.757,3.5887,4.3457
17/09/1976,0.757,3.5273,4.2843
24/09/1976,0.2,0.48,0.68
01/10/1976,0.2,0.48,0.68
08/10/1976,0.2,0.48,0.68
15/10/1976,0.2,0.48,0.68
22/10/1976,0.2,0.48,0.68
29/10/1976,0.2,0.48,0.68
05/11/1976,0.2,0.48,0.68
12/11/1976,0.2,0.48,0.68
19/11/1976,0.2,0.48,0.68
26/11/1976,0.2,0.48,0.68
03/12/1976,0.2,0.48,0.68
10/12/1976,0.2,0.48,0.68
17/12/1976,0.2,0.48,0.68
24/12/1976,0.2,0.48,0.68
01/01/1977,0.2,0.48,0.68
08/01/1977,0.2,0.48,0.68
15/01/1977,0.2,0.48,0.68
22/01/1977,0.2,0.48,0.68
29/01/1977,0.2,0.48,0.68
05/02/1977,0.2,0.48,0.68
12/02/1977,0.2,0.48,0.68
19/02/1977,0.2,0.48,0.68
26/02/1977,0.2,0.48,0.68
05/03/1977,0.2,0.48,0.68
12/03/1977,0.2,0.48,0.68
19/03/1977,0.2,0.48,0.68
26/03/1977,0.2,0.48,0.68
02/04/1977,0.2,0.48,0.68
09/04/1977,0.2,0.48,0.68
16/04/1977,0.2,0.48,0.68
23/04/1977,0.2,0.48,0.68
30/04/1977,0.2,0.48,0.68
07/05/1977,0.2,0.48,0.68
14/05/1977,0.2,0.48,0.68
21/05/1977,0.2,0.48,0.68
28/05/1977,0.2,0.48,0.68
04/06/1977,0.757,0.93688,1.69388
11/06/1977,0.2,0.48,0.68
18/06/1977,0.2,0.48,0.68
25/06/1977,0.2,0.48,0.68
02/07/1977,0.2,0.48,0.68
09/07/1977,0.2,0.48,0.68
16/07/1977,0.757,2.233,2.99
23/07/1977,0.757,2.3801,3.1371
30/07/1977,0.757,2.553,3.31
06/08/1977,0.757,2.723,3.48
13/08/1977,0.757,2.7973,3.5543
20/08/1977,0.757,2.2187,2.9757
27/08/1977,0.757,1.5759,2.3329
03/09/1977,0.757,2.3073,3.0643
10/09/1977,0.757,1.3916,2.1486
17/09/1977,0.29493,0.48,0.77493
24/09/1977,0.2,0.48,0.68
01/10/1977,0.2,0.48,0.68
08/10/1977,0.2,0.48,0.68
15/10/1977,0.2,0.48,0.68
22/10/1977,0.2,0.48,0.68
29/10/1977,0.2,0.48,0.68
05/11/1977,0.2,0.48,0.68
12/11/1977,0.2,0.48,0.68
19/11/1977,0.2,0.48,0.68
26/11/1977,0.2,0.48,0.68
03/12/1977,0.2,0.48,0.68
10/12/1977,0.2,0.48,0.68
17/12/1977,0.2,0.48,0.68
24/12/1977,0.2,0.48,0.68
01/01/1978,0.2,0.48,0.68
08/01/1978,0.2,0.48,0.68
15/01/1978,0.2,0.48,0.68
22/01/1978,0.2,0.48,0.68
29/01/1978,0.2,0.48,0.68
05/02/1978,0.2,0.48,0.68
12/02/1978,0.2,0.48,0.68
19/02/1978,0.2,0.48,0.68
26/02/1978,0.2,0.48,0.68
05/03/1978,0.2,0.48,0.68
12/03/1978,0.2,0.48,0.68
19/03/1978,0.2,0.48,0.68
26/03/1978,0.2,0.48,0.68
02/04/1978,0.2,0.48,0.68
09/04/1978,0.2,0.48,0.68
16/04/1978,0.2,0.48,0.68
23/04/1978,0.2,0.48,0.68
30/04/1978,0.2,0.48,0.68
07/05/1978,0.2,0.48,0.68
14/05/1978,0.2,0.48,0.68
21/05/1978,0.757,1.2638,2.0208
28/05/1978,0.757,2.4916,3.2486
04/06/1978,0.757,2.4544,3.2114
11/06/1978,0.757,2.6516,3.4086
18/06/1978,0.757,2.7973,3.5543
25/06/1978,0.757,2.9359,3.6929
02/07/1978,0.757,2.9473,3.7043
09/07/1978,0.757,3.0444,3.8014
16/07/1978,0.757,3.1959,3.9529
23/07/1978,0.757,3.2301,3.9871
30/07/1978,0.757,2.9459,3.7029
06/08/1978,0.757,1.7001,2.4571
13/08/1978,0.42286,0.48,0.90286
20/08/1978,0.757,1.973,2.73
27/08/1978,0.757,2.8844,3.6414
03/09/1978,0.757,1.983,2.74
10/09/1978,0.2,0.48,0.68
17/09/1978,0.2,0.48,0.68
24/09/1978,0.2,0.48,0.68
01/10/1978,0.2,0.48,0.68
08/10/1978,0.2,0.48,0.68
15/10/1978,0.2,0.48,0.68
22/10/1978,0.2,0.48,0.68
29/10/1978,0.2,0.48,0.68
05/11/1978,0.757,1.9344,2.6914
12/11/1978,0.2,0.48,0.68
19/11/1978,0.2,0.48,0.68
26/11/1978,0.2,0.48,0.68
03/12/1978,0.2,0.48,0.68
10/12/1978,0.2,0.48,0.68
17/12/1978,0.2,0.48,0.68
24/12/1978,0.2,0.48,0.68
01/01/1979,0.2,0.48,0.68
08/01/1979,0.2,0.48,0.68
15/01/1979,0.2,0.48,0.68
22/01/1979,0.2,0.48,0.68
29/01/1979,0.2,0.48,0.68
05/02/1979,0.2,0.48,0.68
12/02/1979,0.2,0.48,0.68
19/02/1979,0.2,0.48,0.68
26/02/1979,0.2,0.48,0.68
05/03/1979,0.2,0.48,0.68
12/03/1979,0.2,0.48,0.68
19/03/1979,0.2,0.48,0.68
26/03/1979,0.2,0.48,0.68
02/04/1979,0.2,0.48,0.68
09/04/1979,0.2,0.48,0.68
16/04/1979,0.2,0.48,0.68
23/04/1979,0.2,0.48,0.68
30/04/1979,0.2,0.48,0.68
07/05/1979,0.2,0.48,0.68
14/05/1979,0.2,0.48,0.68
21/05/1979,0.2,0.48,0.68
28/05/1979,0.2,0.48,0.68
04/06/1979,0.2,0.48,0.68
11/06/1979,0.2,0.48,0.68
18/06/1979,0.2,0.48,0.68
25/06/1979,0.757,2.1948,2.9518
02/07/1979,0.757,2.9101,3.6671
09/07/1979,0.757,3.0701,3.8271
16/07/1979,0.757,3.1959,3.9529
23/07/1979,0.757,3.3301,4.0871
30/07/1979,0.757,3.1573,3.9143
06/08/1979,0.757,3.0216,3.7786
13/08/1979,0.2,0.48,0.68
20/08/1979,0.2,0.48,0.68
27/08/1979,0.2,0.48,0.68
03/09/1979,0.2,0.48,0.68
10/09/1979,0.2,0.48,0.68
17/09/1979,0.757,1.4528,2.2098
24/09/1979,0.757,2.083,2.84
01/10/1979,0.2,0.48,0.68
08/10/1979,0.2,0.48,0.68
15/10/1979,0.2,0.48,0.68
22/10/1979,0.2,0.48,0.68
29/10/1979,0.2,0.48,0.68
05/11/1979,0.2,0.48,0.68
12/11/1979,0.2,0.48,0.68
19/11/1979,0.2,0.48,0.68
26/11/1979,0.2,0.48,0.68
03/12/1979,0.2,0.48,0.68
10/12/1979,0.2,0.48,0.68
17/12/1979,0.2,0.48,0.68
24/12/1979,0.2,0.48,0.68
01/01/1980,0.2,0.48,0.68
08/01/1980,0.2,0.48,0.68
15/01/1980,0.2,0.48,0.68
22/01/1980,0.2,0.48,0.68
29/01/1980,0.2,0.48,0.68
05/02/1980,0.2,0.48,0.68
12/02/1980,0.2,0.48,0.68
19/02/1980,0.2,0.48,0.68
26/02/1980,0.2,0.48,0.68
05/03/1980,0.2,0.48,0.68
12/03/1980,0.2,0.48,0.68
19/03/1980,0.2,0.48,0.68
26/03/1980,0.2,0.48,0.68
02/04/1980,0.2,0.48,0.68
09/04/1980,0.2,0.48,0.68
16/04/1980,0.2,0.48,0.68
23/04/1980,0.757,1.4159,2.1729
30/04/1980,0.757,1.7001,2.4571
07/05/1980,0.757,1.9473,2.7043
14/05/1980,0.757,2.1587,2.9157
21/05/1980,0.757,2.3301,3.0871
28/05/1980,0.757,2.5059,3.2629
04/06/1980,0.757,2.6144,3.3714
11/06/1980,0.2,0.48,0.68
18/06/1980,0.2,0.48,0.68
25/06/1980,0.2,0.48,0.68
02/07/1980,0.2,0.48,0.68
09/07/1980,0.2,0.48,0.68
16/07/1980,0.757,2.2659,3.0229
23/07/1980,0.757,2.5659,3.3229
30/07/1980,0.757,2.3544,3.1114
06/08/1980,0.2,0.48,0.68
13/08/1980,0.2,0.48,0.68
20/08/1980,0.2,0.48,0.68
27/08/1980,0.2,0.48,0.68
03/09/1980,0.2,0.48,0.68
10/09/1980,0.2,0.48,0.68
17/09/1980,0.2,0.48,0.68
24/09/1980,0.2,0.48,0.68
01/10/1980,0.2,0.48,0.68
08/10/1980,0.2,0.48,0.68
15/10/1980,0.2,0.48,0.68
22/10/1980,0.2,0.48,0.68
29/10/1980,0.2,0.48,0.68
05/11/1980,0.2,0.48,0.68
12/11/1980,0.2,0.48,0.68
19/11/1980,0.2,0.48,0.68
26/11/1980,0.2,0.48,0.68
03/12/1980,0.2,0.48,0.68
10/12/1980,0.2,0.48,0.68
17/12/1980,0.2,0.48,0.68
24/12/1980,0.2,0.48,0.68
01/01/1981,0.2,0.48,0.68
08/01/1981,0.2,0.48,0.68
15/01/1981,0.2,0.48,0.68
22/01/1981,0.2,0.48,0.68
29/01/1981,0.2,0.48,0.68
05/02/1981,0.2,0.48,0.68
12/02/1981,0.2,0.48,0.68
19/02/1981,0.2,0.48,0.68
26/02/1981,0.2,0.48,0.68
05/03/1981,0.2,0.48,0.68
12/03/1981,0.2,0.48,0.68
19/03/1981,0.2,0.48,0.68
26/03/1981,0.2,0.48,0.68
02/04/1981,0.2,0.48,0.68
09/04/1981,0.2,0.48,0.68
16/04/1981,0.2,0.48,0.68
23/04/1981,0.2,0.48,0.68
30/04/1981,0.2,0.48,0.68
07/05/1981,0.2,0.48,0.68
14/05/1981,0.2,0.48,0.68
21/05/1981,0.2,0.48,0.68
28/05/1981,0.2,0.48,0.68
04/06/1981,0.2,0.48,0.68
11/06/1981,0.2,0.48,0.68
18/06/1981,0.2,0.48,0.68
25/06/1981,0.2,0.48,0.68
02/07/1981,0.757,2.1287,2.8857
09/07/1981,0.757,2.7359,3.4929
16/07/1981,0.757,2.8744,3.6314
23/07/1981,0.757,2.9101,3.6671
30/07/1981,0.757,3.0701,3.8271
06/08/1981,0.2,0.48,0.68
13/08/1981,0.757,2.3316,3.0886
20/08/1981,0.757,2.663,3.42
27/08/1981,0.757,3.2559,4.0129
03/09/1981,0.757,3.4787,4.2357
10/09/1981,0.757,3.2316,3.9886
17/09/1981,0.2,0.48,0.68
24/09/1981,0.2,0.48,0.68
01/10/1981,0.2,0.48,0.68
08/10/1981,0.2,0.48,0.68
15/10/1981,0.2,0.48,0.68
22/10/1981,0.2,0.48,0.68
29/10/1981,0.2,0.48,0.68
05/11/1981,0.2,0.48,0.68
12/11/1981,0.2,0.48,0.68
19/11/1981,0.2,0.48,0.68
26/11/1981,0.2,0.48,0.68
03/12/1981,0.2,0.48,0.68
10/12/1981,0.2,0.48,0.68
17/12/1981,0.2,0.48,0.68
24/12/1981,0.2,0.48,0.68
01/01/1982,0.2,0.48,0.68
08/01/1982,0.2,0.48,0.68
15/01/1982,0.2,0.48,0.68
22/01/1982,0.2,0.48,0.68
29/01/1982,0.2,0.48,0.68
05/02/1982,0.2,0.48,0.68
12/02/1982,0.2,0.48,0.68
19/02/1982,0.2,0.48,0.68
26/02/1982,0.2,0.48,0.68
05/03/1982,0.2,0.48,0.68
12/03/1982,0.2,0.48,0.68
19/03/1982,0.2,0.48,0.68
26/03/1982,0.2,0.48,0.68
02/04/1982,0.2,0.48,0.68
09/04/1982,0.2,0.48,0.68
16/04/1982,0.757,1.2201,1.9771
23/04/1982,0.757,2.3059,3.0629
30/04/1982,0.757,1.923,2.68
07/05/1982,0.757,2.2073,2.9643
14/05/1982,0.757,2.5544,3.3114
21/05/1982,0.757,2.6516,3.4086
28/05/1982,0.757,2.8101,3.5671
04/06/1982,0.757,1.8744,2.6314
11/06/1982,0.68286,0.48,1.16286
18/06/1982,0.2,0.48,0.68
25/06/1982,0.2,0.48,0.68
02/07/1982,0.2,0.48,0.68
09/07/1982,0.2,0.48,0.68
16/07/1982,0.2,0.48,0.68
23/07/1982,0.757,2.3442,3.1012
30/07/1982,0.757,2.723,3.48
06/08/1982,0.757,2.8873,3.6443
13/08/1982,0.2,0.48,0.68
20/08/1982,0.2,0.48,0.68
27/08/1982,0.2,0.48,0.68
03/09/1982,0.2,0.48,0.68
10/09/1982,0.757,2.8101,3.5671
17/09/1982,0.757,2.9344,3.6914
24/09/1982,0.757,2.1816,2.9386
01/10/1982,0.757,0.493,1.25
08/10/1982,0.2,0.48,0.68
15/10/1982,0.2,0.48,0.68
22/10/1982,0.2,0.48,0.68
29/10/1982,0.2,0.48,0.68
05/11/1982,0.2,0.48,0.68
12/11/1982,0.2,0.48,0.68
19/11/1982,0.2,0.48,0.68
26/11/1982,0.2,0.48,0.68
03/12/1982,0.2,0.48,0.68
10/12/1982,0.2,0.48,0.68
17/12/1982,0.2,0.48,0.68
24/12/1982,0.2,0.48,0.68
01/01/1983,0.2,0.48,0.68
08/01/1983,0.2,0.48,0.68
15/01/1983,0.2,0.48,0.68
22/01/1983,0.2,0.48,0.68
29/01/1983,0.2,0.48,0.68
05/02/1983,0.2,0.48,0.68
12/02/1983,0.2,0.48,0.68
19/02/1983,0.2,0.48,0.68
26/02/1983,0.2,0.48,0.68
05/03/1983,0.2,0.48,0.68
12/03/1983,0.2,0.48,0.68
19/03/1983,0.2,0.48,0.68
26/03/1983,0.2,0.48,0.68
02/04/1983,0.2,0.48,0.68
09/04/1983,0.2,0.48,0.68
16/04/1983,0.2,0.48,0.68
23/04/1983,0.2,0.48,0.68
30/04/1983,0.2,0.48,0.68
07/05/1983,0.2,0.48,0.68
14/05/1983,0.2,0.48,0.68
21/05/1983,0.2,0.48,0.68
28/05/1983,0.2,0.48,0.68
04/06/1983,0.2,0.48,0.68
11/06/1983,0.2,0.48,0.68
18/06/1983,0.2,0.48,0.68
25/06/1983,0.72184,0.48,1.20184
02/07/1983,0.757,1.9006,2.6576
09/07/1983,0.757,2.3059,3.0629
16/07/1983,0.757,2.3801,3.1371
23/07/1983,0.757,2.4316,3.1886
30/07/1983,0.757,2.5173,3.2743
06/08/1983,0.757,2.6987,3.4557
13/08/1983,0.757,2.7001,3.4571
20/08/1983,0.757,2.723,3.48
27/08/1983,0.757,2.7373,3.4943
03/09/1983,0.757,2.2201,2.9771
10/09/1983,0.57,0.48,1.05
17/09/1983,0.2,0.48,0.68
24/09/1983,0.757,0.70014,1.45714
01/10/1983,0.757,1.553,2.31
08/10/1983,0.2,0.48,0.68
15/10/1983,0.2,0.48,0.68
22/10/1983,0.2,0.48,0.68
29/10/1983,0.2,0.48,0.68
05/11/1983,0.2,0.48,0.68
12/11/1983,0.2,0.48,0.68
19/11/1983,0.757,0.85014,1.60714
26/11/1983,0.2,0.48,0.68
03/12/1983,0.2,0.48,0.68
10/12/1983,0.2,0.48,0.68
17/12/1983,0.2,0.48,0.68
24/12/1983,0.2,0.48,0.68
01/01/1984,0.2,0.48,0.68
08/01/1984,0.2,0.48,0.68
15/01/1984,0.2,0.48,0.68
22/01/1984,0.2,0.48,0.68
29/01/1984,0.2,0.48,0.68
05/02/1984,0.2,0.48,0.68
12/02/1984,0.2,0.48,0.68
19/02/1984,0.2,0.48,0.68
26/02/1984,0.2,0.48,0.68
05/03/1984,0.2,0.48,0.68
12/03/1984,0.2,0.48,0.68
19/03/1984,0.2,0.48,0.68
26/03/1984,0.2,0.48,0.68
02/04/1984,0.2,0.48,0.68
09/04/1984,0.2,0.48,0.68
16/04/1984,0.2,0.48,0.68
23/04/1984,0.757,1.8373,2.5943
30/04/1984,0.757,2.133,2.89
07/05/1984,0.757,2.3416,3.0986
14/05/1984,0.757,2.5287,3.2857
21/05/1984,0.757,2.663,3.42
28/05/1984,0.757,2.6859,3.4429
04/06/1984,0.757,2.3573,3.1143
11/06/1984,0.757,2.1816,2.9386
18/06/1984,0.757,2.3316,3.0886
25/06/1984,0.757,2.553,3.31
02/07/1984,0.757,2.7359,3.4929
09/07/1984,0.757,2.8744,3.6314
16/07/1984,0.757,2.9959,3.7529
23/07/1984,0.757,3.1587,3.9157
30/07/1984,0.757,3.2416,3.9986
06/08/1984,0.757,3.3044,4.0614
13/08/1984,0.757,3.4559,4.2129
20/08/1984,0.757,3.5644,4.3214
27/08/1984,0.757,3.6373,4.3943
03/09/1984,0.757,3.343,4.1
10/09/1984,0.757,3.0587,3.8157
17/09/1984,0.757,1.1459,1.9029
24/09/1984,0.757,0.95871,1.71571
01/10/1984,0.757,1.763,2.52
08/10/1984,0.757,1.3544,2.1114
15/10/1984,0.2,0.48,0.68
22/10/1984,0.2,0.48,0.68
29/10/1984,0.2,0.48,0.68
05/11/1984,0.2,0.48,0.68
12/11/1984,0.2,0.48,0.68
19/11/1984,0.2,0.48,0.68
26/11/1984,0.2,0.48,0.68
03/12/1984,0.2,0.48,0.68
10/12/1984,0.2,0.48,0.68
17/12/1984,0.2,0.48,0.68
24/12/1984,0.2,0.48,0.68
01/01/1985,0.2,0.48,0.68
08/01/1985,0.2,0.48,0.68
15/01/1985,0.2,0.48,0.68
22/01/1985,0.2,0.48,0.68
29/01/1985,0.2,0.48,0.68
05/02/1985,0.2,0.48,0.68
12/02/1985,0.2,0.48,0.68
19/02/1985,0.2,0.48,0.68
26/02/1985,0.2,0.48,0.68
05/03/1985,0.2,0.48,0.68
12/03/1985,0.2,0.48,0.68
19/03/1985,0.2,0.48,0.68
26/03/1985,0.2,0.48,0.68
02/04/1985,0.2,0.48,0.68
09/04/1985,0.2,0.48,0.68
16/04/1985,0.2,0.48,0.68
23/04/1985,0.2,0.48,0.68
30/04/1985,0.2,0.48,0.68
07/05/1985,0.69306,0.48,1.17306
14/05/1985,0.2,0.48,0.68
21/05/1985,0.2,0.48,0.68
28/05/1985,0.2,0.48,0.68
04/06/1985,0.2,0.48,0.68
11/06/1985,0.2,0.48,0.68
18/06/1985,0.2,0.48,0.68
25/06/1985,0.757,2.5063,3.2633
02/07/1985,0.757,2.9959,3.7529
09/07/1985,0.757,3.1473,3.9043
16/07/1985,0.757,3.1073,3.8643
23/07/1985,0.757,2.8587,3.6157
30/07/1985,0.2,0.48,0.68
06/08/1985,0.2,0.48,0.68
13/08/1985,0.2,0.48,0.68
20/08/1985,0.2,0.48,0.68
27/08/1985,0.2,0.48,0.68
03/09/1985,0.2,0.48,0.68
10/09/1985,0.2,0.48,0.68
17/09/1985,0.2,0.48,0.68
24/09/1985,0.2,0.48,0.68
01/10/1985,0.2,0.48,0.68
08/10/1985,0.2,0.48,0.68
15/10/1985,0.2,0.48,0.68
22/10/1985,0.2,0.48,0.68
29/10/1985,0.757,0.85943,1.61643
05/11/1985,0.2,0.48,0.68
12/11/1985,0.2,0.48,0.68
19/11/1985,0.2,0.48,0.68
26/11/1985,0.2,0.48,0.68
03/12/1985,0.2,0.48,0.68
10/12/1985,0.2,0.48,0.68
17/12/1985,0.2,0.48,0.68
24/12/1985,0.2,0.48,0.68
01/01/1986,0.2,0.48,0.68
08/01/1986,0.2,0.48,0.68
15/01/1986,0.2,0.48,0.68
22/01/1986,0.2,0.48,0.68
29/01/1986,0.2,0.48,0.68
05/02/1986,0.2,0.48,0.68
12/02/1986,0.2,0.48,0.68
19/02/1986,0.2,0.48,0.68
26/02/1986,0.757,1.2659,2.0229
05/03/1986,0.2,0.48,0.68
12/03/1986,0.2,0.48,0.68
19/03/1986,0.2,0.48,0.68
26/03/1986,0.2,0.48,0.68
02/04/1986,0.2,0.48,0.68
09/04/1986,0.2,0.48,0.68
16/04/1986,0.2,0.48,0.68
23/04/1986,0.2,0.48,0.68
30/04/1986,0.2,0.48,0.68
07/05/1986,0.2,0.48,0.68
14/05/1986,0.2,0.48,0.68
21/05/1986,0.2,0.48,0.68
28/05/1986,0.2,0.48,0.68
04/06/1986,0.2,0.48,0.68
11/06/1986,0.2,0.48,0.68
18/06/1986,0.2,0.48,0.68
25/06/1986,0.2,0.48,0.68
02/07/1986,0.757,2.6373,3.3943
09/07/1986,0.757,2.8359,3.5929
16/07/1986,0.757,3.0073,3.7643
23/07/1986,0.757,3.1344,3.8914
30/07/1986,0.757,3.1716,3.9286
06/08/1986,0.757,2.983,3.74
13/08/1986,0.757,3.0959,3.8529
20/08/1986,0.2,0.48,0.68
27/08/1986,0.2,0.48,0.68
03/09/1986,0.2,0.48,0.68
10/09/1986,0.2,0.48,0.68
17/09/1986,0.757,2.2885,3.0455
24/09/1986,0.757,3.1944,3.9514
01/10/1986,0.757,3.343,4.1
08/10/1986,0.757,3.4559,4.2129
15/10/1986,0.757,2.7373,3.4943
22/10/1986,0.2,0.48,0.68
29/10/1986,0.2,0.48,0.68
05/11/1986,0.2,0.48,0.68
12/11/1986,0.2,0.48,0.68
19/11/1986,0.2,0.48,0.68
26/11/1986,0.2,0.48,0.68
03/12/1986,0.2,0.48,0.68
10/12/1986,0.2,0.48,0.68
17/12/1986,0.2,0.48,0.68
24/12/1986,0.2,0.48,0.68
01/01/1987,0.2,0.48,0.68
08/01/1987,0.2,0.48,0.68
15/01/1987,0.2,0.48,0.68
22/01/1987,0.2,0.48,0.68
29/01/1987,0.2,0.48,0.68
05/02/1987,0.2,0.48,0.68
12/02/1987,0.2,0.48,0.68
19/02/1987,0.2,0.48,0.68
26/02/1987,0.2,0.48,0.68
05/03/1987,0.2,0.48,0.68
12/03/1987,0.2,0.48,0.68
19/03/1987,0.2,0.48,0.68
26/03/1987,0.2,0.48,0.68
02/04/1987,0.2,0.48,0.68
09/04/1987,0.2,0.48,0.68
16/04/1987,0.2,0.48,0.68
23/04/1987,0.2,0.48,0.68
30/04/1987,0.757,1.9844,2.7414
07/05/1987,0.757,2.2687,3.0257
14/05/1987,0.757,1.9473,2.7043
21/05/1987,0.757,2.4787,3.2357
28/05/1987,0.757,2.563,3.32
04/06/1987,0.2,0.48,0.68
11/06/1987,0.2,0.48,0.68
18/06/1987,0.2,0.48,0.68
25/06/1987,0.2,0.48,0.68
02/07/1987,0.2,0.48,0.68
09/07/1987,0.757,0.81929,1.57629
16/07/1987,0.2,0.48,0.68
23/07/1987,0.2,0.48,0.68
30/07/1987,0.2,0.48,0.68
06/08/1987,0.2,0.48,0.68
13/08/1987,0.69594,0.48,1.17594
20/08/1987,0.2,0.48,0.68
27/08/1987,0.2,0.48,0.68
03/09/1987,0.2,0.48,0.68
10/09/1987,0.2,0.48,0.68
17/09/1987,0.2,0.48,0.68
24/09/1987,0.2,0.48,0.68
01/10/1987,0.2,0.48,0.68
08/10/1987,0.2,0.48,0.68
15/10/1987,0.2,0.48,0.68
22/10/1987,0.2,0.48,0.68
29/10/1987,0.2,0.48,0.68
05/11/1987,0.2,0.48,0.68
12/11/1987,0.2,0.48,0.68
19/11/1987,0.2,0.48,0.68
26/11/1987,0.2,0.48,0.68
03/12/1987,0.2,0.48,0.68
10/12/1987,0.757,1.2544,2.0114
17/12/1987,0.2,0.48,0.68
24/12/1987,0.2,0.48,0.68
01/01/1988,0.2,0.48,0.68
08/01/1988,0.2,0.48,0.68
15/01/1988,0.2,0.48,0.68
22/01/1988,0.2,0.48,0.68
29/01/1988,0.2,0.48,0.68
05/02/1988,0.2,0.48,0.68
12/02/1988,0.2,0.48,0.68
19/02/1988,0.2,0.48,0.68
26/02/1988,0.2,0.48,0.68
05/03/1988,0.2,0.48,0.68
12/03/1988,0.2,0.48,0.68
19/03/1988,0.2,0.48,0.68
26/03/1988,0.2,0.48,0.68
02/04/1988,0.2,0.48,0.68
09/04/1988,0.2,0.48,0.68
16/04/1988,0.2,0.48,0.68
23/04/1988,0.757,1.4687,2.2257
30/04/1988,0.68143,0.48,1.16143
07/05/1988,0.757,1.7759,2.5329
14/05/1988,0.757,2.7744,3.5314
21/05/1988,0.757,3.0573,3.8143
28/05/1988,0.757,3.0316,3.7886
04/06/1988,0.757,2.7759,3.5329
11/06/1988,0.757,2.973,3.73
18/06/1988,0.757,3.343,4.1
25/06/1988,0.757,3.4059,4.1629
02/07/1988,0.757,2.9601,3.7171
09/07/1988,0.757,2.4673,3.2243
16/07/1988,0.2,0.48,0.68
23/07/1988,0.2,0.48,0.68
30/07/1988,0.2,0.48,0.68
06/08/1988,0.2,0.48,0.68
13/08/1988,0.2,0.48,0.68
20/08/1988,0.2,0.48,0.68
27/08/1988,0.2,0.48,0.68
03/09/1988,0.2,0.48,0.68
10/09/1988,0.2,0.48,0.68
17/09/1988,0.757,0.51138,1.26838
24/09/1988,0.2,0.48,0.68
01/10/1988,0.2,0.48,0.68
08/10/1988,0.2,0.48,0.68
15/10/1988,0.2,0.48,0.68
22/10/1988,0.2,0.48,0.68
29/10/1988,0.2,0.48,0.68
05/11/1988,0.2,0.48,0.68
12/11/1988,0.2,0.48,0.68
19/11/1988,0.2,0.48,0.68
26/11/1988,0.2,0.48,0.68
03/12/1988,0.2,0.48,0.68
10/12/1988,0.2,0.48,0.68
17/12/1988,0.2,0.48,0.68
24/12/1988,0.2,0.48,0.68
01/01/1989,0.2,0.48,0.68
08/01/1989,0.2,0.48,0.68
15/01/1989,0.2,0.48,0.68
22/01/1989,0.2,0.48,0.68
